epoch,train_loss,val_loss,val_acc,val_auroc
0,0.7160144758903721,0.7080299650146882,0.3512653432338233,0.3252880133374162
1,0.7049705169384797,0.6946843562478061,0.6169116532808001,0.521888916432144
2,0.6956921834840181,0.6837411869798832,0.6173662676163055,0.7505630975468681
3,0.68729912433539,0.6742908024285703,0.6176693438399757,0.7644440718004053
4,0.6797871168480983,0.6646183962387684,0.6410062130625852,0.7685166498976849
5,0.6736019632096977,0.6578193794038913,0.6629792392786786,0.7688868312457167
6,0.6675120285377844,0.6516762959052079,0.6631307773905137,0.7676254635772856
7,0.662840269924854,0.6451340406695032,0.6779815123503561,0.7694884245420124
8,0.6582628967888808,0.6407053815648309,0.6808607364752235,0.7662637736527703
9,0.6536363990293487,0.6353040545758812,0.6746476738899834,0.7644025624948357
10,0.651118284762854,0.6314873430182996,0.6837399606000909,0.7669700637221307
11,0.6485687273346054,0.628114359001984,0.6757084406728292,0.7644222478212476
12,0.6439643865246577,0.6245710956343992,0.6870737990604637,0.7657469001686619
13,0.6421759884941667,0.620773938735844,0.6941960903167147,0.7684943884668289
14,0.6414692323394645,0.6193642339519992,0.6843461130474314,0.7650899449296917
15,0.6393430281595889,0.6171455232279466,0.6826791938172451,0.7657516635315962
16,0.6370718571286722,0.6156772730079162,0.6887407182906501,0.7653598040216393
17,0.6359222252850534,0.611545545474239,0.6911653280800121,0.7672142103753821
18,0.6331696655284565,0.6106735131725757,0.6837399606000909,0.7651748105591119
19,0.6351290255500469,0.6097890685807396,0.6878314896196394,0.7643666428498519
20,0.6334795849958068,0.6092208558672358,0.6928322473101985,0.7653705458911135
21,0.6323156938225524,0.607268288489959,0.6940445522048795,0.7663739142691883
22,0.6305815793561437,0.6062555669347235,0.6866191847249583,0.7638455406659959
