epoch,train_loss,val_loss,val_acc,val_auroc
0,0.6825214880834043,0.6521175451433321,0.6779815123503561,0.5036497738979523
1,0.6609112597411465,0.638404644877825,0.6776784361266859,0.5036497738979523
2,0.6579508826504659,0.6347476273779616,0.6776784361266859,0.5036497738979523
3,0.657510250964875,0.6335424385859869,0.6776784361266859,0.5036497738979523
4,0.6574547595915641,0.6330340530027276,0.6776784361266859,0.5036497738979523
5,0.6574372265316859,0.6331219245383443,0.6776784361266859,0.5036497738979523
6,0.657433309018892,0.6328852129336613,0.6776784361266859,0.5036497738979523
7,0.6574117710399238,0.6326532159398625,0.6776784361266859,0.5036497738979523
8,0.6574257723958876,0.6328621102853478,0.6776784361266859,0.5036497738979523
9,0.6574202043339238,0.6328544633318789,0.6776784361266859,0.5036497738979523
10,0.6574067886462084,0.6328787317346815,0.6776784361266859,0.5036497738979523
11,0.6574096736591465,0.6329307286626265,0.6776784361266859,0.5036497738979523
12,0.6573834933463616,0.6326090022458652,0.6776784361266859,0.5036497738979523
13,0.6573930870476844,0.6323111046803939,0.6776784361266859,0.5036497738979523
14,0.6573989567909841,0.6323409423735633,0.6776784361266859,0.5036497738979523
15,0.6573934451091071,0.6326688341452039,0.6776784361266859,0.5036497738979523
