epoch,train_loss,val_loss,val_acc,val_auroc
0,0.6818018436594467,0.6636093919756629,0.6484315805425065,0.7960857624349498
1,0.6692830606163731,0.6479316583671865,0.6532808001212305,0.7916632381999759
2,0.6595657397389575,0.6364914742649135,0.6808607364752235,0.7890749766106047
3,0.6511148572293244,0.6275476608010454,0.7038945294741628,0.7889124870690762
4,0.6440297121043493,0.61827770567858,0.712532201848765,0.7911014476700601
5,0.6380067583123271,0.6106221280254763,0.7132898924079406,0.7870448957713159
6,0.6318765544027862,0.6042696492457719,0.7128352780724352,0.7859943014927677
7,0.6281212848286716,0.5992046055025649,0.7151083497499621,0.7861542196842778
8,0.6241596494683498,0.593488922442861,0.7164721927564782,0.7863925146023011
9,0.6209656548763807,0.5887410118645259,0.7166237308683134,0.7874526525453397
10,0.6175940991766725,0.5841023191066741,0.7151083497499621,0.7869241412185429
11,0.6136807052903798,0.5804818173686127,0.7214729504470374,0.786763431842412
12,0.6117863960926561,0.5783611552103629,0.714956811638127,0.7855878798427915
13,0.6098620293447151,0.575953482208622,0.7182906500984998,0.7846332661485728
14,0.606963636830352,0.5728031583113424,0.7219275647825428,0.7852049464862502
15,0.6066965072475468,0.5707811909311558,0.7172298833156538,0.7842871228769055
