epoch,train_loss,val_loss,val_acc,val_auroc
0,0.7914050012795306,0.6673167749397103,0.738899833308077,0.6033630237753153
1,0.7119214406228821,0.6597662456181216,0.7458705864524928,0.6077910655592513
2,0.6969635471338069,0.6673306902893964,0.7507198060312168,0.5889053243519848
3,0.6927894566849987,0.6568406832400624,0.7507198060312168,0.600023863882383
4,0.6810462095101939,0.6532530734748222,0.7511744203667222,0.6027079356019602
5,0.6744695995717107,0.6493558552720761,0.7435975147749659,0.6208159479619751
6,0.6793266676794238,0.6464443550739962,0.7505682679193817,0.6090674757424865
7,0.674742885594441,0.6463911204215956,0.7510228822548871,0.6055218440630598
8,0.6709329917640791,0.6435868826431296,0.7511744203667222,0.6092128117065875
9,0.6667591385415764,0.6421382006306886,0.7470828913471738,0.6198835344131944
10,0.6627079531683635,0.6395365851885406,0.7493559630247008,0.6238990016532504
11,0.6644839761130357,0.6382870131468191,0.750871344143052,0.6177046635438602
12,0.663122734466743,0.6387309030901935,0.7473859675708441,0.6217119506386665
13,0.6642703192941094,0.6373123397861833,0.7482951962418548,0.6138005200850243
14,0.6569790904459438,0.6376493049040042,0.7505682679193817,0.6087805556102266
15,0.6551526113520393,0.635085517338757,0.7485982724655251,0.6202350961443839
